"provider_vm_id";"source";"fio/4k-seq-write-bandwidth";"fio/4k-seq-write-latency";"fio/4k-seq-write-latency-95-percentile";"fio/8k-rand-read-iops";"fio/8k-rand-read-latency";"fio/8k-rand-read-latency-95-percentile";"iperf/multi-thread-bandwidth";"iperf/single-thread-bandwidth";"md-sim-duration";"stressng/cpu-callfunc-bogo-ops";"stressng/cpu-double-bogo-ops";"stressng/cpu-euler-bogo-ops";"stressng/cpu-fft-bogo-ops";"stressng/cpu-fibonacci-bogo-ops";"stressng/cpu-int64-bogo-ops";"stressng/cpu-loop-bogo-ops";"stressng/cpu-matrixprod-bogo-ops";"stressng/network-epoll-bogo-ops";"stressng/network-icmp-flood-bogo-ops";"stressng/network-sockfd-bogo-ops";"stressng/network-udp-bogo-ops";"sysbench/cpu-multi-thread-duration";"sysbench/cpu-single-thread-duration";"sysbench/fileio-1m-seq-write-latency";"sysbench/fileio-1m-seq-write-latency-95-percentile";"sysbench/fileio-1m-seq-write-throughput";"sysbench/fileio-4k-rand-read-latency";"sysbench/fileio-4k-rand-read-latency-95-percentile";"sysbench/fileio-4k-rand-read-throughput";"sysbench/fileio-4k-rand-write-latency";"sysbench/fileio-4k-rand-write-latency-95-percentile";"sysbench/fileio-4k-rand-write-throughput";"sysbench/memory-default-block-size-throughput";"sysbench/memory-large-block-size-throughput";"sysbench/mutex-latency";"sysbench/threads-128-latency";"sysbench/threads-1-latency";"wordpress-bench/s1-response_time";"wordpress-bench/s1-throughput";"wordpress-bench/s2-response_time";"wordpress-bench/s2-throughput";"wordpress-bench/s3-response_time";"wordpress-bench/s3-throughput"
"i-077a37c9297795003";"rmit-combined_v3_aws-us_m1.small";5312.5;748.9066666666668;854.6666666666666;13212.0;70.19333333333333;394.0;239.66666666666666;313.3333333333333;840.878325;97709.05333333334;2934.1766666666663;1917169.88;119.43333333333334;2813958.1466666665;17557.026666666665;7606.486666666667;57.93333333333334;7071.756666666667;55531.5;5.803333333333334;16174.273333333333;96.40653333333334;96.02176666666666;25.646666666666665;35.71;36.28066666666667;0.2733333333333334;0.41;14.649333333333331;0.02;0.02;1.4048666666666667;109.78000000000002;2752.456666666667;7251.116666666666;1128.4233333333334;3.56;2551.8805166099523;0.3918918130540281;3173.371735720933;0.3151537205399619;3126.7173608914186;0.3257138891644915
"i-07856b6522511d16e";"rmit-combined_v3_aws-us_m3.medium";5708.133333333334;698.0166666666668;817.3333333333334;17779.666666666668;54.946666666666665;320.6666666666667;290.0;316.0;484.9115883333333;163780.36666666667;5155.993333333333;4068991.516666667;213.85333333333335;6661614.643333334;28617.063333333335;12153.433333333334;91.42666666666668;27512.483333333334;171160.86;37.51;77952.27666666667;58.922266666666665;58.905300000000004;25.746666666666666;32.03333333333333;35.86633333333334;0.4033333333333333;1.1766666666666667;9.817;0.01;0.01;1.9125333333333334;775.9233333333333;4739.79;4453.873333333334;136.66666666666666;0.47333333333333333;1316.6050931237107;0.7595833812973923;1753.4232956939643;0.5704084661556135;2012.8982570926992;0.5367479603708406
"i-079a7d7838d879376";"rmit-combined_v3_aws_m3.large";5991.433333333333;665.07;782.6666666666666;17696.333333333332;55.26333333333333;327.3333333333333;672.6666666666666;620.3333333333334;161.62422466666666;332601.4466666667;10468.05;8256737.86;436.0233333333333;1.3510054396666666E7;58041.62333333333;24653.960000000003;200.59333333333333;76984.52666666666;335969.37333333335;54.28666666666667;282581.01333333337;29.066533333333336;29.0699;11.1;15.82;82.714;0.45999999999999996;1.6900000000000002;8.856466666666668;0.01;0.01;2.2058666666666666;1502.5900000000001;9590.056666666665;2197.6299999999997;75.87333333333333;0.26;419.05281604749354;2.38677803953388;554.7260095454917;1.8027849391828188;1257.2428589838203;0.9174486303423116
"i-07a363b66ca52bf2a";"rmit-combined_v3_aws_m3.large";5899.833333333333;674.1066666666667;814.6666666666666;16567.666666666668;57.376666666666665;338.0;671.3333333333334;676.0;162.11566433333334;332034.9533333333;10437.01;8243566.656666666;434.9866666666667;1.3488454276666665E7;57956.01666666666;24643.82666666667;202.97;71587.61333333333;215913.33;52.050000000000004;181517.75333333333;29.1444;29.136800000000004;11.11;19.48;82.68766666666666;0.3133333333333333;0.57;12.683666666666667;0.01;0.01;2.1466;332.26;9340.300000000001;2201.5633333333335;245.48000000000002;0.8633333333333333;430.4304906829836;2.3236759215509344;566.1427983861714;1.7665146364140585;1242.156760179579;0.9173870539706238
"i-07a633856af0dd965";"rmit-combined_v3_aws_m3.medium";5816.366666666666;685.3066666666667;841.3333333333334;16523.666666666668;59.336666666666666;354.0;288.0;316.0;485.9594776666666;163063.33666666667;5150.079999999999;4068266.7433333336;213.89;6653720.54;28591.853333333333;12159.37;92.32;27350.08666666667;168983.62000000002;37.37;79319.76333333334;59.043;59.0328;25.74;32.02333333333334;35.87033333333333;0.24666666666666667;0.5266666666666667;15.869;0.01;0.01;2.1999999999999997;775.54;4727.0199999999995;4458.766666666666;134.00333333333333;0.47;1367.983439657295;0.7310919502366029;1793.6073637564743;0.5576199184640487;1979.5966673054954;0.543668184907491
"i-07ad43909f625eebb";"rmit-combined_v3_aws_m3.large";5537.466666666667;719.65;788.0;17977.333333333332;54.379999999999995;308.6666666666667;671.6666666666666;677.0;162.02689066666667;332793.2766666667;10410.873333333335;8253639.82;434.0866666666666;1.3505635486666666E7;58027.863333333335;24667.896666666667;199.18666666666664;85752.34000000001;334040.5933333333;52.06333333333333;268576.9666666667;29.072966666666662;29.074033333333333;11.113333333333332;19.473333333333333;82.67366666666668;0.36999999999999994;1.1766666666666665;10.6511;0.01;0.01;2.0195666666666665;1497.43;9585.68;2198.34;77.71333333333334;0.26;417.0760951517682;2.3987783313682907;555.1733033668621;1.8015879282517664;1251.7215057418464;0.9082963605943561
"i-07b9969f9390cb62c";"rmit-combined_v3_aws_m3.medium";5826.266666666666;684.7566666666667;881.3333333333334;16166.0;61.29333333333333;340.6666666666667;287.0;316.0;486.798534;163431.31;5145.4766666666665;4073171.7733333334;214.20666666666668;6660885.093333334;28619.353333333333;12180.983333333332;90.80333333333334;27287.573333333334;173104.46666666667;37.17666666666667;79316.86333333333;58.91673333333333;58.907833333333336;25.766666666666666;32.03333333333333;35.853;0.26666666666666666;0.54;14.740333333333334;0.01;0.01;2.2070666666666665;777.3866666666667;4754.606666666667;4450.336666666667;137.39666666666668;0.47333333333333333;1409.0676695870616;0.7097588673769342;1809.0623018796803;0.5528116215313107;1904.7298432561063;0.5594905830358706
"i-07e0a87f75e7aae9d";"rmit-combined_v3_aws-us_m3.medium";5532.2;720.6700000000001;838.6666666666666;17525.666666666668;55.656666666666666;331.3333333333333;289.6666666666667;316.0;489.45334900000006;162507.33333333334;5130.216666666666;4054227.936666667;212.24;6632819.843333334;28493.046666666665;12106.516666666668;91.04;25947.86;170221.85;35.96;77465.62;59.2517;59.2921;25.74;32.03333333333333;35.86733333333333;0.3233333333333333;0.5733333333333334;12.151333333333334;0.01;0.01;2.1003333333333334;772.2733333333334;4714.496666666667;4475.253333333333;138.95666666666668;0.4766666666666666;1398.5562353595353;0.7151553823659391;1869.6403108173624;0.5349494648268158;1975.0562471460723;0.5417010269736006
"i-07e850de3454a1d1d";"rmit-combined_v3_aws_m3.large";6124.566666666667;649.4866666666667;785.3333333333334;16890.0;56.11666666666667;331.3333333333333;672.0;676.3333333333334;161.839464;332123.35333333333;10458.08;8245035.526666667;432.5733333333333;1.3489033943333333E7;57956.880000000005;24624.930000000004;202.13;72156.72666666667;213550.75;55.52333333333333;193177.49;29.133633333333332;29.132233333333332;11.11;15.836666666666668;82.68599999999999;0.3933333333333333;1.5466666666666666;10.582133333333333;0.01;0.01;2.2217;335.06666666666666;9339.533333333335;2200.2999999999997;240.26999999999998;0.83;433.0920605249136;2.309740255726522;563.8708237240354;1.7737687211288813;1254.1558545763394;0.9145217512237425
"i-07eb455ea1f7b9055";"rmit-combined_v3_aws-eu_m1.small";4929.866666666666;807.2166666666667;948.0;13494.0;68.89999999999999;380.6666666666667;270.3333333333333;313.3333333333333;840.5833793333333;97691.12666666666;2944.206666666667;1915977.4966666668;119.49666666666667;2873602.99;17541.686666666665;7608.003333333333;58.093333333333334;7522.5233333333335;61451.32666666666;6.783333333333334;18019.84;95.9585;95.83826666666666;25.673333333333336;35.693333333333335;36.26866666666667;0.39333333333333337;0.61;10.508833333333333;0.02;0.02;1.1876;121.80666666666667;2769.1766666666667;7248.413333333333;979.4733333333334;3.0700000000000003;2559.1378616881298;0.3907837212904228;3190.1396132527084;0.31349247895591364;3294.9038834136354;0.3103917361250621
"i-07f6cb22dfc221d3e";"rmit-combined_v3_aws_m3.medium";5621.866666666666;708.8666666666667;793.3333333333334;17603.333333333332;55.48333333333334;326.0;288.0;316.0;485.430817;164206.28;5144.653333333333;4069691.5666666664;214.09;6663569.393333334;28645.22333333333;12166.539999999999;92.61333333333334;27179.546666666665;170376.96;37.653333333333336;77452.23666666665;59.01239999999999;58.9826;25.736666666666668;32.03333333333333;35.86966666666667;0.2866666666666667;0.55;13.518;0.01;0.01;2.1053;777.6899999999999;4730.616666666667;4449.663333333333;138.46666666666667;0.47;1335.1028923519873;0.749010114799482;1762.7787038596198;0.5673195992691337;1873.5772041596356;0.5799862185667277
